ID;Systeem;Subthema;Categorie;Onderwerp;Omschrijving melding;Toelichting melding;Soort melding;Antwoord of oplossing
DOC-0028;DocBase;Deel 01 – Basisbegrip van DocBase;Hoofdstuk 2 – Voor wie is deze handleiding bedoeld?;2.3 Financiële medewerkers;Hoe werkt / wat betekent: Financiële medewerkers?;Financiële medewerkers gebruiken DocBase vooral in relatie tot kerkbijdrage, debiteuren,;Paragraaf;"Financiële medewerkers gebruiken DocBase vooral in relatie tot kerkbijdrage, debiteuren,
abonnementen, incasso en koppeling met Exact Online.
Voor hen zijn vooral deze vragen belangrijk:
• Is de juiste persoon debiteur?
Is er een correct kerkbijdrage-abonnement?
Is de betaalwijze juist?
• Is het IBAN correct?
• Is er een incassomachtiging nodig?
Staat de juiste locatie of kostenplaats vermeld?
Is de koppeling met Exact Online gelukt?
• Zijn er foutmeldingen of acties vereist?
Financiële gegevens moeten zorgvuldig worden beheerd omdat fouten direct gevolgen kunnen
hebben voor betalingen, incasso’s, boekingen en rapportages.

Bron: Handleiding DocBase v1.8b, PDF-pagina 63."
DOC-0029;DocBase;Deel 01 – Basisbegrip van DocBase;Hoofdstuk 2 – Voor wie is deze handleiding bedoeld?;2.4 Vrijwilligerscoördinatoren;Hoe werkt / wat betekent: Vrijwilligerscoördinatoren?;Vrijwilligerscoördinatoren gebruiken DocBase voor taken, werkgroepen, functies en rapportages.;Paragraaf;"Vrijwilligerscoördinatoren gebruiken DocBase voor taken, werkgroepen, functies en rapportages.
Belangrijk is dat vrijwilligersgegevens actueel blijven. Iemand die gestopt is, moet niet jarenlang
actief blijven staan. Anders ontstaan verkeerde lijsten, foutieve tellingen en onjuiste
communicatie.

Bron: Handleiding DocBase v1.8b, PDF-pagina 64."
DOC-0030;DocBase;Deel 01 – Basisbegrip van DocBase;Hoofdstuk 2 – Voor wie is deze handleiding bedoeld?;2.5 Begraafplaatsbeheerders;Hoe werkt / wat betekent: Begraafplaatsbeheerders?;Begraafplaatsbeheerders gebruiken DocBase voor graven, rechthebbenden, belanghebbenden,;Paragraaf;"Begraafplaatsbeheerders gebruiken DocBase voor graven, rechthebbenden, belanghebbenden,
overledenen, grafrechten, termijnen, ruimingsdata en correspondentie.
Dit onderdeel vraagt extra zorgvuldigheid omdat het vaak gaat om gevoelige situaties.
Nabestaanden moeten kunnen vertrouwen op correcte registratie.

Bron: Handleiding DocBase v1.8b, PDF-pagina 64."
DOC-0031;DocBase;Deel 01 – Basisbegrip van DocBase;Hoofdstuk 2 – Voor wie is deze handleiding bedoeld?;2.6 Pastores en pastorale teams;Hoe werkt / wat betekent: Pastores en pastorale teams?;Pastores raadplegen DocBase bijvoorbeeld voor kerkelijke gegevens, adressen,;Paragraaf;"Pastores raadplegen DocBase bijvoorbeeld voor kerkelijke gegevens, adressen,
gezinsverbanden, pastorale bereikbaarheid en sacramentele informatie.
Voor pastorale gebruikers is vooral van belang dat zij gegevens raadplegen binnen hun
bevoegdheid en dat zij wijzigingen niet zelf doorvoeren wanneer daarvoor een administratieve
controle nodig is.

Bron: Handleiding DocBase v1.8b, PDF-pagina 64."
DOC-0032;DocBase;Deel 01 – Basisbegrip van DocBase;Hoofdstuk 2 – Voor wie is deze handleiding bedoeld?;2.7 IPAL-helpdesk;Hoe werkt / wat betekent: IPAL-helpdesk?;De IPAL-helpdesk gebruikt DocBase voor ondersteuning, analyse, herstel, uitleg en;Paragraaf;"De IPAL-helpdesk gebruikt DocBase voor ondersteuning, analyse, herstel, uitleg en
procesbewaking.
Voor de helpdesk is belangrijk dat tickets duidelijk zijn, dat gebruikers weten welke informatie
nodig is en dat terugkerende vragen worden omgezet in FAQ’s of procesbeschrijvingen.

Bron: Handleiding DocBase v1.8b, PDF-pagina 64."
DOC-0033;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 3 – Relaties, leden, huishoudens en kaarten;Hoofdstuk 3 – Relaties, leden, huishoudens en kaarten;Hoe werkt / wat betekent: Hoofdstuk 3 – Relaties, leden, huishoudens en kaarten?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Wat is een relatie?; Wat is een ledenkaart?; Wat is een";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Wat is een relatie?; Wat is een ledenkaart?; Wat is een
huishouden?; en Wat is een Rel-ID?.

Bron: Handleiding DocBase v1.8b, PDF-pagina 65."
DOC-0034;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 3 – Relaties, leden, huishoudens en kaarten;3.1 Wat is een relatie?;Wat is een relatie?;In DocBase wordt vaak gesproken over een relatie. Een relatie is een persoon of organisatie die in;Paragraaf;"In DocBase wordt vaak gesproken over een relatie. Een relatie is een persoon of organisatie die in
de administratie voorkomt. Dat kan een katholiek lid zijn, maar ook iemand die om andere
redenen administratief relevant is.
Een relatie kan bijvoorbeeld zijn:
• een ingeschreven katholiek lid;
• een gezinslid;
• een vrijwilliger;
• een debiteur;
• een rechthebbende van een graf;
• een belanghebbende;
• een contactpersoon;
• een niet-katholieke partner;
• een organisatie;
• een persoon die alleen financieel voorkomt.
Daarom is het belangrijk om niet automatisch aan te nemen dat iedere relatie ook een actief
katholiek lid is.

Bron: Handleiding DocBase v1.8b, PDF-pagina 65."
DOC-0035;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 3 – Relaties, leden, huishoudens en kaarten;3.2 Wat is een ledenkaart?;Wat is een ledenkaart?;De ledenkaart is het centrale scherm waarop gegevens van een persoon zichtbaar zijn. Op de;Paragraaf;"De ledenkaart is het centrale scherm waarop gegevens van een persoon zichtbaar zijn. Op de
ledenkaart kunnen verschillende soorten informatie samenkomen.
Denk aan:
• naam;
• adres;
• geboortedatum;
• geslacht;
• gezinsverband;
• burgerlijke staat;
• kerkelijke status;
• SILA-gegevens;
• voorkeursparochie;
• kerkelijke data;
• abonnementen;
• debiteurengegevens;
• vrijwilligersfuncties;
• begraafplaatsrelaties.
Een ledenkaart moet altijd als geheel worden bekeken. Een wijziging in één veld kan namelijk
alleen logisch worden beoordeeld als u ook de andere gegevens ziet.
Voorbeeld:
U ziet dat iemand verhuisd is. Dan controleert u niet alleen het adres, maar ook:
• hoort deze persoon nog bij dezelfde parochie?
• is er een voorkeursparochie?
• moet de bezorgwijk wijzigen?
• is er een kerkbijdrage-abonnement?
• is het huishouden nog juist?
• zijn er openstaande SILA-mutaties?
• is de persoon vrijwilliger?
• is de persoon debiteur?
• is er een relatie met grafbeheer?

Bron: Handleiding DocBase v1.8b, PDF-pagina 65."
DOC-0036;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 3 – Relaties, leden, huishoudens en kaarten;3.3 Wat is een huishouden?;Wat is een huishouden?;Een huishouden is de administratieve groepering van personen die op hetzelfde adres of in een;Paragraaf;"Een huishouden is de administratieve groepering van personen die op hetzelfde adres of in een
gezinsverband bij elkaar horen.
Een huishouden is belangrijk voor:
• correspondentie;
• kerkbijdrage;
• pastorale benadering;
• gezinsverband;
• KASKI-tellingen;
• bezorging;
• looplijsten.
Fouten in huishoudens kunnen leiden tot verkeerde brieven, dubbele tellingen of onjuiste
kerkbijdrageverwerking.
Veelvoorkomende fouten zijn:
• kinderen blijven gekoppeld aan ouders terwijl zij elders wonen;
• overleden partner blijft zichtbaar als actief gezinslid;
• gescheiden partners blijven administratief gekoppeld;
• persoon wordt dubbel opgenomen in twee huishoudens;
• nieuw adres wordt niet goed verwerkt in relatie tot gezin.

Bron: Handleiding DocBase v1.8b, PDF-pagina 66."
DOC-0037;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 3 – Relaties, leden, huishoudens en kaarten;3.4 Wat is een Rel-ID?;Wat is een Rel-ID?;Het Rel-ID is een unieke technische verwijzing naar een relatie in DocBase. Bij helpdeskvragen is;Paragraaf;"Het Rel-ID is een unieke technische verwijzing naar een relatie in DocBase. Bij helpdeskvragen is
het vaak belangrijk om dit nummer te vermelden.
Waarom is het Rel-ID belangrijk?
Omdat namen kunnen lijken. Er kunnen meerdere personen zijn met dezelfde naam, dezelfde
geboortedatum of hetzelfde adres. Het Rel-ID voorkomt verwarring.
Bij een ticket vermeldt u daarom bij voorkeur:
• Rel-ID;
• naam;
• geboortedatum;
• parochie of administratie;
• korte omschrijving van het probleem.
Let op: stuur niet onnodig complete ledenlijsten mee. Geef alleen de informatie die nodig
is om het probleem te vinden.

Bron: Handleiding DocBase v1.8b, PDF-pagina 67."
DOC-0038;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 4 – P-codes, L-codes en administraties;Hoofdstuk 4 – P-codes, L-codes en administraties;Hoe werkt / wat betekent: Hoofdstuk 4 – P-codes, L-codes en administraties?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Wat is een P-code?; Wat is een L-code?; Centrale administratie;";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Wat is een P-code?; Wat is een L-code?; Centrale administratie;
Hybride administratie; en Decentrale administratie. Ook de overige paragrafen in dit hoofdstuk werken deze
onderwerpen verder uit.

Bron: Handleiding DocBase v1.8b, PDF-pagina 67."
DOC-0039;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 4 – P-codes, L-codes en administraties;4.1 Wat is een P-code?;Wat is een P-code?;Een P-code verwijst naar een parochieadministratie of centrale administratie. Na samenvoeging;Paragraaf;"Een P-code verwijst naar een parochieadministratie of centrale administratie. Na samenvoeging
van administraties wordt vaak gewerkt met een nieuwe centrale P-code.
De P-code bepaalt welke administratie u opent en welke gegevens zichtbaar zijn.
Voor gebruikers betekent dit:
• log altijd in met uw eigen code;
• controleer of u in de juiste administratie zit;
• gebruik geen oude code als u een nieuwe heeft gekregen;
• meld direct wanneer u verkeerde gegevens ziet.

Bron: Handleiding DocBase v1.8b, PDF-pagina 67."
DOC-0040;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 4 – P-codes, L-codes en administraties;4.2 Wat is een L-code?;Wat is een L-code?;Een L-code kan verwijzen naar een locatiegerichte of oude administratie. Bij samenvoegingen;Paragraaf;"Een L-code kan verwijzen naar een locatiegerichte of oude administratie. Bij samenvoegingen
kunnen oude L-codes vervallen of anders worden gebruikt.
Wanneer oude L-codes blijven circuleren, ontstaan risico’s:
• gebruikers loggen in op verkeerde of oude gegevens;
• wijzigingen worden op de verkeerde plek gedaan;
• helpdeskvragen worden onduidelijk;
• rapportages sluiten niet meer aan;
• oude opgeslagen zoekopdrachten werken niet meer betrouwbaar.
Daarom moet na een samenvoeging duidelijk worden gecommuniceerd welke codes nog
gebruikt mogen worden.

Bron: Handleiding DocBase v1.8b, PDF-pagina 68."
DOC-0041;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 4 – P-codes, L-codes en administraties;4.3 Centrale administratie;Hoe werkt / wat betekent: Centrale administratie?;Bij een centrale administratie wordt de administratie van meerdere locaties of voormalige;Paragraaf;"Bij een centrale administratie wordt de administratie van meerdere locaties of voormalige
parochies samengebracht in één centrale omgeving.
Voordelen:
• één ledenadministratie;
• minder dubbele relaties;
• centrale controle;
• betere rapportage;
• eenvoudiger beheer;
• minder versnippering.
Aandachtspunten:
• locatiegegevens moeten goed worden vastgelegd;
• oude selecties moeten opnieuw worden ingericht;
• gebruikers moeten weten hoe zij hun eigen locatie terugvinden;
• kerkbijdrage moet correct aan locatie of kostenplaats gekoppeld blijven;
• KASKI-rapportages moeten goed worden geïnterpreteerd.

Bron: Handleiding DocBase v1.8b, PDF-pagina 68."
DOC-0042;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 4 – P-codes, L-codes en administraties;4.4 Hybride administratie;Hoe werkt / wat betekent: Hybride administratie?;Bij een hybride administratie is er een combinatie van centrale en lokale kenmerken. Sommige;Paragraaf;"Bij een hybride administratie is er een combinatie van centrale en lokale kenmerken. Sommige
processen zijn centraal ingericht, terwijl locaties nog herkenbaar blijven via codes,
kostenplaatsen, KASKI-nummers of andere velden.
Dit vraagt extra discipline. Gebruikers moeten niet alleen weten in welke administratie zij
werken, maar ook hoe zij locatiegegevens moeten invullen.

Bron: Handleiding DocBase v1.8b, PDF-pagina 69."
DOC-0043;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 4 – P-codes, L-codes en administraties;4.5 Decentrale administratie;Hoe werkt / wat betekent: Decentrale administratie?;Bij een decentrale administratie werkt een parochie of locatie in een eigen omgeving. Dat kan;Paragraaf;"Bij een decentrale administratie werkt een parochie of locatie in een eigen omgeving. Dat kan
overzichtelijk zijn, maar geeft ook risico op verschillen in werkwijze.
Risico’s zijn:
• iedere administratie gebruikt eigen gewoonten;
• rapportages zijn moeilijker vergelijkbaar;
• samenvoegen wordt later ingewikkelder;
• helpdeskvragen vragen meer analyse;
• koppelingen met Exact Online moeten per administratie worden bewaakt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 69."
DOC-0044;DocBase;Deel 02 – Basisbegrippen en administratiemodellen;Hoofdstuk 4 – P-codes, L-codes en administraties;4.6 Praktisch voorbeeld;Hoe werkt / wat betekent: Praktisch voorbeeld?;Een parochie bestaat uit vijf voormalige locaties. Vóór de samenvoeging werkte iedere locatie;Paragraaf;"Een parochie bestaat uit vijf voormalige locaties. Vóór de samenvoeging werkte iedere locatie
met een eigen L-code. Na de samenvoeging komt er één centrale P-code.
Wat verandert er?
Voorheen:
• iedere locatie werkte in eigen omgeving;
• eigen zoekopdrachten;
• eigen vrijwilligerslijsten;
• eigen kerkbijdrage;
• eigen wijkgegevens.
Na samenvoeging:
• één centrale administratie;
• locaties worden herkend via KASKI, kostenplaats of locatieveld;
• oude zoekopdrachten moeten opnieuw worden aangemaakt;
• nieuwe abonnementen moeten locatiegericht worden gevuld;
• rapportages moeten bewust worden gefilterd.

Bron: Handleiding DocBase v1.8b, PDF-pagina 69."
DOC-0045;DocBase;Deel 03 – Inloggen, veiligheid en AVG;Hoofdstuk 5 – Inloggen in DocBase;Hoofdstuk 5 – Inloggen in DocBase;Hoe werkt / wat betekent: Hoofdstuk 5 – Inloggen in DocBase?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom persoonlijk inloggen verplicht is; Stappenplan inloggen;";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom persoonlijk inloggen verplicht is; Stappenplan inloggen;
Veelvoorkomende problemen bij inloggen; en Kwaliteitscheck na inloggen.

Bron: Handleiding DocBase v1.8b, PDF-pagina 71."
DOC-0046;DocBase;Deel 03 – Inloggen, veiligheid en AVG;Hoofdstuk 5 – Inloggen in DocBase;5.1 Waarom persoonlijk inloggen verplicht is;Waarom persoonlijk inloggen verplicht is?;Iedere gebruiker moet met een persoonlijke code inloggen. Dat is belangrijk voor veiligheid,;Paragraaf;"Iedere gebruiker moet met een persoonlijke code inloggen. Dat is belangrijk voor veiligheid,
herleidbaarheid en bevoegdheden.
Wanneer gebruikers onder elkaars naam werken, ontstaat onduidelijkheid:
• wie heeft iets gewijzigd?
• wie had toegang tot welke gegevens?
• wie heeft een fout veroorzaakt?
• wie moet extra instructie krijgen?
• hoe wordt misbruik uitgesloten?
• Daarom mogen inloggegevens nooit worden gedeeld.

Bron: Handleiding DocBase v1.8b, PDF-pagina 71."
DOC-0047;DocBase;Deel 03 – Inloggen, veiligheid en AVG;Hoofdstuk 5 – Inloggen in DocBase;5.2 Stappenplan inloggen;Hoe werkt / wat betekent: Stappenplan inloggen?;Open de afgesproken DocBase-omgeving.;Paragraaf;"Open de afgesproken DocBase-omgeving.
• Vul uw persoonlijke gebruikersnaam of code in.
• Vul uw wachtwoord in.
• Rond eventueel de tweede factor af.
• Controleer na het inloggen de administratie.
• Controleer of u de juiste rol en rechten heeft.
• Begin pas daarna met zoeken of wijzigen.

Bron: Handleiding DocBase v1.8b, PDF-pagina 71."
DOC-0048;DocBase;Deel 03 – Inloggen, veiligheid en AVG;Hoofdstuk 5 – Inloggen in DocBase;5.3 Veelvoorkomende problemen bij inloggen;Hoe werkt / wat betekent: Veelvoorkomende problemen bij inloggen?;Probleem: wachtwoord vergeten.;Paragraaf;"Probleem: wachtwoord vergeten.
Oplossing: gebruik de afgesproken herstelprocedure of maak een ticket.
Probleem: tweeweg-authenticatie werkt niet.
Oplossing: vermeld in het ticket welke methode wordt gebruikt, bijvoorbeeld e-mail of
authenticator.
Probleem: u ziet de verkeerde administratie.
Oplossing: stop met werken en meld dit direct.
Probleem: oude code werkt niet meer.
Oplossing: controleer of er een samenvoeging of codewijziging heeft plaatsgevonden.
Probleem: collega vraagt of u even met uw code wilt inloggen.
Oplossing: niet doen. Iedere gebruiker werkt met eigen rechten.

Bron: Handleiding DocBase v1.8b, PDF-pagina 71."
DOC-0049;DocBase;Deel 03 – Inloggen, veiligheid en AVG;Hoofdstuk 5 – Inloggen in DocBase;5.4 Kwaliteitscheck na inloggen;Hoe werkt / wat betekent: Kwaliteitscheck na inloggen?;Controleer altijd:;Paragraaf;"Controleer altijd:
☐ Ben ik ingelogd met mijn eigen code?
☐ Zie ik de juiste administratie?
☐ Zie ik de juiste parochie of locatie?
☐ Heb ik rechten die passen bij mijn taak?
☐ Werk ik niet in een oude omgeving?

Bron: Handleiding DocBase v1.8b, PDF-pagina 72."
DOC-0050;DocBase;Deel 03 – Inloggen, veiligheid en AVG;Hoofdstuk 6 – Veilig werken met persoonsgegevens;Hoofdstuk 6 – Veilig werken met persoonsgegevens;Hoe werkt / wat betekent: Hoofdstuk 6 – Veilig werken met persoonsgegevens?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom DocBase AVG-gevoelig is; Wat mag u wel doen?; Wat";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom DocBase AVG-gevoelig is; Wat mag u wel doen?; Wat
mag u niet doen?; Werken met Excel-exports; en Voorbeeld.

Bron: Handleiding DocBase v1.8b, PDF-pagina 72."
DOC-0051;DocBase;Deel 03 – Inloggen, veiligheid en AVG;Hoofdstuk 6 – Veilig werken met persoonsgegevens;6.1 Waarom DocBase AVG-gevoelig is;Waarom DocBase AVG-gevoelig is?;DocBase bevat persoonsgegevens. Daarnaast bevat DocBase kerkelijke gegevens. Kerkelijke;Paragraaf;"DocBase bevat persoonsgegevens. Daarnaast bevat DocBase kerkelijke gegevens. Kerkelijke
gegevens zijn bijzonder gevoelig omdat zij iets zeggen over iemands religieuze verbondenheid of
kerkelijke status.
Daarom geldt:
• gebruik gegevens alleen voor het doel waarvoor u toegang heeft;
• bekijk geen gegevens uit nieuwsgierigheid;
• exporteer alleen wanneer nodig;
• deel gegevens niet onbeveiligd;
• verwijder tijdelijke bestanden na gebruik;
• gebruik geen externe AI met echte parochiële gegevens;
• maak bij twijfel een ticket.

Bron: Handleiding DocBase v1.8b, PDF-pagina 72."
